repository,pr,ga,v_old,v_new,update_type,statically_compatible,dynamically_compatible,err
java-operator-sdk/jenvtest,168,org.bouncycastle:bcpkix-jdk18on,1.77,1.78,minor,False,,
java-operator-sdk/jenvtest,167,commons-io:commons-io,2.15.0,2.16.0,minor,False,,
java-operator-sdk/jenvtest,166,org.apache.commons:commons-compress,1.26.0,1.26.1,patch,True,,NO_GITHUB
java-operator-sdk/jenvtest,164,org.mockito:mockito-core,5.10.0,5.11.0,minor,True,False,no_maven
java-operator-sdk/jenvtest,162,org.apache.commons:commons-compress,1.25.0,1.26.0,minor,False,,
java-operator-sdk/jenvtest,161,org.slf4j:slf4j-api,2.0.11,2.0.12,patch,True,,NO_GITHUB
java-operator-sdk/jenvtest,160,org.assertj:assertj-core,3.25.2,3.25.3,patch,True,False,
java-operator-sdk/jenvtest,159,org.assertj:assertj-core,3.25.1,3.25.2,patch,True,False,
java-operator-sdk/jenvtest,158,org.mockito:mockito-core,5.8.0,5.10.0,minor,False,,
java-operator-sdk/jenvtest,150,org.apache.maven.plugins:maven-surefire-plugin,3.2.3,3.2.5,patch,True,,NO_GITHUB
java-operator-sdk/jenvtest,149,org.slf4j:slf4j-api,2.0.10,2.0.11,patch,True,,NO_GITHUB
java-operator-sdk/jenvtest,148,org.assertj:assertj-core,3.24.2,3.25.1,minor,False,,
java-operator-sdk/jenvtest,146,org.slf4j:slf4j-api,2.0.9,2.0.10,patch,False,,
java-operator-sdk/jenvtest,144,org.apache.maven.plugins:maven-surefire-plugin,3.2.2,3.2.3,patch,True,,NO_GITHUB
java-operator-sdk/jenvtest,143,com.fasterxml.jackson.core:jackson-databind,2.14.2,2.16.0,minor,False,,
java-operator-sdk/jenvtest,142,io.javaoperatorsdk:kubernetes-webhooks-framework-core,1.0.0,1.1.3,minor,False,,
java-operator-sdk/jenvtest,140,org.mockito:mockito-core,5.7.0,5.8.0,minor,True,False,no_maven
java-operator-sdk/jenvtest,139,org.apache.maven.plugins:maven-javadoc-plugin,3.6.2,3.6.3,patch,False,,
java-operator-sdk/jenvtest,130,commons-io:commons-io,2.13.0,2.15.0,minor,False,,
java-operator-sdk/jenvtest,129,org.apache.commons:commons-compress,1.24.0,1.25.0,minor,False,,
java-operator-sdk/jenvtest,122,org.apache.maven.plugins:maven-javadoc-plugin,3.5.0,3.6.2,minor,False,,
java-operator-sdk/jenvtest,121,org.apache.maven.plugins:maven-surefire-plugin,3.1.0,3.2.2,minor,True,,NO_GITHUB
java-operator-sdk/jenvtest,113,org.apache.commons:commons-compress,1.23.0,1.24.0,minor,True,,NO_GITHUB
java-operator-sdk/jenvtest,111,org.slf4j:slf4j-api,2.0.7,2.0.9,patch,True,,
java-operator-sdk/jenvtest,109,org.mockito:mockito-core,5.4.0,5.5.0,minor,True,False,no_maven
ApliNi/Chat2QQ,47,org.apache.maven.plugins:maven-compiler-plugin,3.12.1,3.13.0,minor,True,True,
ApliNi/Chat2QQ,44,io.github.dreamvoid:MiraiMC-Integration,1.8.2,1.8.3,patch,True,False,no_test
ApliNi/Chat2QQ,42,io.github.dreamvoid:MiraiMC-Integration,1.8.1,1.8.2,patch,True,False,no_test
ApliNi/Chat2QQ,40,org.apache.maven.plugins:maven-compiler-plugin,3.11.0,3.12.1,minor,True,True,
ApliNi/Chat2QQ,39,io.github.dreamvoid:MiraiMC-Integration,1.8-pre2,1.8.1,minor,True,False,no_test
ApliNi/Chat2QQ,38,org.jetbrains:annotations,24.0.1,24.1.0,minor,True,False,no_maven
ApliNi/Chat2QQ,37,me.clip:placeholderapi,2.11.4,2.11.5,patch,False,,no_jar
ApliNi/Chat2QQ,36,me.clip:placeholderapi,2.11.3,2.11.4,patch,False,,no_jar
ApliNi/Chat2QQ,31,io.github.dreamvoid:MiraiMC-Integration,1.8-rc2,1.8-pre2,minor,True,False,no_test
ApliNi/Chat2QQ,29,io.github.dreamvoid:MiraiMC-Integration,1.8-rc1,1.8-pre2,minor,True,False,no_test
quarkiverse/quarkus-poi,100,org.apache.commons:commons-compress,1.26.0,1.26.1,patch,True,,NO_GITHUB
quarkiverse/quarkus-poi,99,org.apache.commons:commons-compress,1.25.0,1.26.0,minor,False,,
quarkiverse/quarkus-poi,98,io.quarkiverse:quarkiverse-parent,15,16,major,False,,no_jar
aws/neptune-export,100,org.apache.maven.plugins:maven-javadoc-plugin,2.9.1,3.6.3,major,False,,
aws/neptune-export,54,org.apache.maven.plugins:maven-deploy-plugin,2.8.1,3.1.1,major,False,,
